time,/jointset/shoulder0/elv_angle/value,/jointset/shoulder1/shoulder_elv/value,/jointset/shoulder2/shoulder_rot/value,/jointset/elbow/elbow_flexion/value,/jointset/radioulnar/pro_sup/value,/jointset/shoulder0/elv_angle/speed,/jointset/shoulder1/shoulder_elv/speed,/jointset/shoulder2/shoulder_rot/speed,/jointset/elbow/elbow_flexion/speed,/jointset/radioulnar/pro_sup/speed,x,z,/tau_elv_angle,/tau_shoulder_elv,/tau_shoulder_rot,/tau_elbow_flexion,/tau_pro_sup
0.28,-0.305362793,0.657469021,0.2765647,1.743058639,0.323344822,-1.878034945,0.900378109,0.324540893,4.5746542,6.122956005,0.154432,0.207766,0.157629752,-0.041339106,-0.012294417,0.052343961,-0.004482545
0.285833333,-0.315983376,0.662604112,0.278373257,1.771220213,0.36144778,-1.762075639,0.858792604,0.271902068,5.099881268,7.2463533,0.154432,0.207766,0.166794428,-0.044320407,-0.01207089,0.052418893,-0.003665327
0.291666667,-0.325905967,0.667471562,0.279461165,1.802780538,0.411449054,-1.638723541,0.808615305,0.077461294,5.739940261,10.20237854,0.154432,0.207766,0.175959104,-0.047301709,-0.011847364,0.052493825,-0.002848109
0.2975,-0.335088173,0.672029656,0.279440478,1.838179721,0.479688695,-1.508364349,0.75418909,-0.036933923,6.3590032,12.72149382,0.154432,0.207766,0.185283834,-0.050611166,-0.012447062,0.051760994,-0.004113104
0.303333333,-0.343490752,0.676270776,0.279585838,1.876526515,0.554353095,-1.371422797,0.699938362,0.134392143,6.750549566,12.40515311,0.154432,0.207766,0.194608563,-0.053920623,-0.013046761,0.051028163,-0.005378098
0.309166667,-0.351070065,0.680176183,0.280769553,1.916815233,0.626535874,-1.225260162,0.63613304,0.206715099,7.114887169,13.20094974,0.154432,0.207766,0.204651735,-0.056267155,-0.012328793,0.040757718,-0.002243394
0.315,-0.357762834,0.683658201,0.281242241,1.960142089,0.718370927,-1.067464638,0.554776819,-0.109388355,7.792197001,19.1430759,0.154432,0.207766,0.214694906,-0.058613687,-0.011610825,0.030487274,0.000891311
0.320833333,-0.363505579,0.686637868,0.279929361,2.007285793,0.848181289,-0.900636217,0.46818256,-0.237598009,8.15645296,24.03730004,0.154432,0.207766,0.221890683,-0.062145548,-0.015303113,0.003024488,0.000346533
0.326666667,-0.368260454,0.689136189,0.279673611,2.052793474,0.9833357,-0.728766321,0.389743705,0.253056553,7.231274711,20.97532109,0.154432,0.207766,0.22908646,-0.065677409,-0.0189954,-0.024438298,-0.000198246
0.3325,-0.371991919,0.691160278,0.281935155,2.090847294,1.097031964,-0.548043347,0.299583571,0.394403335,6.028097765,20.16975309,0.154432,0.207766,0.243475225,-0.070833072,-0.012923673,-0.038892323,0.006225255
0.338333333,-0.374624544,0.692577127,0.28278251,2.125598681,1.243890295,-0.352021035,0.181547125,-0.231807924,6.099011867,32.34517274,0.154432,0.207766,0.257863991,-0.075988736,-0.006851946,-0.053346347,0.012648755
0.344166667,-0.376107682,0.693299188,0.280703814,2.160191394,1.454115191,-0.161365232,0.072206088,-0.389641812,5.083386651,33.84209746,0.154432,0.207766,0.208585187,-0.056411818,-0.017770237,-0.157279566,0.007447976
0.35,-0.376564093,0.693491738,0.279301225,2.176995322,1.57,0.0,0.0,0.0,0.0,0.0,0.154432,0.207766,0.159306383,-0.0368349,-0.028688529,-0.261212785,0.002247197
0.0,0.349066,0.436332,0.0,1.5708,1.57,0.0,0.0,0.0,0.0,0.0,0.198365983,0.313832017,-0.325072037,0.097015947,0.212731304,-0.049487826,-0.031637574
0.005833333,0.348111647,0.437393927,0.010657874,1.561874913,1.442424494,-0.327897977,0.345061626,3.35901538,-2.49356529,-37.55463715,0.198365983,0.313832017,-0.312663539,0.126865135,0.14896905,0.034708971,-0.017157616
0.011666667,0.345232458,0.44013573,0.035745528,1.548317157,1.204027155,-0.659944097,0.575957252,4.947352774,-1.588343643,-37.99605729,0.198365983,0.313832017,-0.30025504,0.156714322,0.085206796,0.118905767,-0.002677659
0.0175,0.340518049,0.443998828,0.066656731,1.5439798,1.019966402,-0.937517041,0.742786389,5.645495597,-0.099446264,-26.65408416,0.198365983,0.313832017,-0.220405062,0.13580916,0.023364255,0.041917887,-0.000435227
0.023333333,0.334515348,0.448734521,0.10154806,1.544815498,0.875054202,-1.101644127,0.875132882,6.311967252,0.185275123,-24.57369653,0.198365983,0.313832017,-0.140555083,0.114903997,-0.038478286,-0.035069992,0.001807205
0.029166667,0.327787983,0.454100468,0.138561848,1.546333124,0.733899485,-1.203992701,0.956398276,6.212838591,0.302848522,-23.41787062,0.198365983,0.313832017,-0.126520743,0.109975919,-0.054993963,-0.017986752,0.000779925
0.035,0.320479129,0.459796577,0.17209876,1.547973001,0.606562962,-1.301011947,0.988331361,5.119895188,0.227189601,-19.83602971,0.198365983,0.313832017,-0.112486403,0.105047841,-0.071509639,-0.000903511,-0.000247355
0.040833333,0.312611106,0.465595057,0.198070425,1.54860046,0.503278938,-1.396058121,1.001172713,3.878744716,0.027513771,-15.73089261,0.198365983,0.313832017,-0.106505736,0.102498407,-0.070609274,0.002740624,-0.000702267
0.046666667,0.30419806,0.471493887,0.218448254,1.548755697,0.421224551,-1.487877122,1.02273724,3.202008711,0.065284781,-12.55729723,0.198365983,0.313832017,-0.100525069,0.099948973,-0.069708909,0.006384759,-0.001157178
0.0525,0.295261471,0.477529732,0.235710684,1.549596365,0.35493277,-1.575196676,1.04564133,2.669498,0.184351936,-10.28701747,0.198365983,0.313832017,-0.097324208,0.093726226,-0.065233334,0.000548382,-0.001691708
0.058333333,0.285831258,0.483680739,0.249043588,1.550456224,0.299859467,-1.657119881,1.062221061,1.854742748,0.071864424,-8.710961816,0.198365983,0.313832017,-0.094123347,0.087503478,-0.060757759,-0.005287995,-0.002226237
0.064166667,0.275934637,0.489924657,0.257384045,1.550236344,0.252703958,-1.735831319,1.080026099,1.056521704,-0.123807415,-7.465339962,0.198365983,0.313832017,-0.092207156,0.08428385,-0.053991283,-0.001786437,-0.001961263
0.07,0.265581947,0.496298252,0.261972601,1.549285326,0.21266235,-1.813486251,1.106681457,0.568376746,-0.178811181,-6.271909972,0.198365983,0.313832017,-0.090290966,0.081064221,-0.047224806,0.001715121,-0.001696289
0.075833333,0.254780062,0.502846204,0.26431307,1.548303228,0.179136961,-1.889722372,1.138645004,0.234988866,-0.163023307,-5.275709348,0.198365983,0.313832017,-0.088437553,0.076928187,-0.040753505,0.004751908,-0.001897499
0.081666667,0.243538625,0.509586111,0.264724857,1.547323711,0.150491739,-1.964189796,1.172494583,-0.092885999,-0.177926333,-4.59870973,0.198365983,0.313832017,-0.086584141,0.072792153,-0.034282204,0.007788695,-0.002098708
0.0875,0.231870504,0.516530774,0.263340773,1.546206849,0.125025975,-2.035587843,1.209100319,-0.36563009,-0.199623145,-4.14608725,0.198365983,0.313832017,-0.0831493,0.068961049,-0.028985184,0.009010882,-0.001886328
0.093333333,0.21979851,0.523698904,0.260646155,1.545057478,0.101961144,-2.102660807,1.249111842,-0.542211976,-0.189072137,-3.775532929,0.198365983,0.313832017,-0.079714459,0.065129945,-0.023688165,0.010233068,-0.001673948
0.099166667,0.207348638,0.531108324,0.257149909,1.544021125,0.080810597,-2.165022739,1.29147884,-0.649205968,-0.168214713,-3.488152132,0.198365983,0.313832017,-0.075488831,0.06131584,-0.019652585,0.011047775,-0.001523064
0.105,0.194549758,0.538768699,0.253157191,1.543072036,0.061125229,-2.222320622,1.335153299,-0.712431156,-0.159153223,-3.273186169,0.198365983,0.313832017,-0.071263203,0.057501735,-0.015617006,0.011862482,-0.001372179
0.110833333,0.18143241,0.546686666,0.248915749,1.542156687,0.042517771,-2.274047278,1.379615279,-0.736138226,-0.153603086,-3.109465161,0.198365983,0.313832017,-0.066132726,0.053766518,-0.012629577,0.012268322,-0.00120222
0.116666667,0.168030972,0.554864643,0.244634706,1.541292573,0.0248137,-2.319723347,1.424299678,-0.726008274,-0.141586894,-2.963453808,0.198365983,0.313832017,-0.06100225,0.0500313,-0.009642149,0.012674162,-0.001032261
0.1225,0.154380793,0.563303068,0.240503087,1.540511829,0.007940213,-2.359324443,1.468764424,-0.686288863,-0.125811275,-2.818553124,0.198365983,0.313832017,-0.055413004,0.046411045,-0.00747841,0.013206041,-0.000885755
0.128333333,0.140517342,0.571998945,0.236677679,1.539828105,-0.008032221,-2.392845704,1.512568992,-0.621021644,-0.10832303,-2.654521452,0.198365983,0.313832017,-0.049823758,0.04279079,-0.005314671,0.013737921,-0.000739248
0.134166667,0.126476029,0.580947623,0.233295375,1.539261797,-0.022984258,-2.420319862,1.555301486,-0.536491564,-0.083714911,-2.466819465,0.198365983,0.313832017,-0.043919866,0.039207182,-0.003661028,0.014647415,-0.000638296
0.14,0.112291929,0.590141237,0.230443506,1.538876219,-0.036752609,-2.441801547,1.596547115,-0.439158179,-0.046358611,-2.24868602,0.198365983,0.313832017,-0.038015974,0.035623575,-0.002007385,0.015556909,-0.000537343
0.145833333,0.097999573,0.599570674,0.228194662,1.538751595,-0.049143585,-2.457511048,1.636081342,-0.33012662,0.006864743,-1.991032675,0.198365983,0.313832017,-0.031979076,0.032078033,-0.000715688,0.016970388,-0.00046314
0.151666667,0.083631741,0.609225107,0.226612416,1.538994043,-0.059880802,-2.467679409,1.673688997,-0.210610201,0.079494871,-1.681682517,0.198365983,0.313832017,-0.025942179,0.028532491,0.000576009,0.018383866,-0.000388937
0.1575,0.06922034,0.619092739,0.225751274,1.539726194,-0.068663951,-2.472522231,1.709083193,-0.084163387,0.176438313,-1.319752012,0.198365983,0.313832017,-0.019748047,0.024947206,0.001539086,0.020351806,-0.000362538
0.163333333,0.054795566,0.629159557,0.225636053,1.541109776,-0.075162049,-2.472264182,1.741980925,0.045133957,0.302843038,-0.898236515,0.198365983,0.313832017,-0.013553914,0.021361922,0.002502162,0.022319746,-0.000336139
0.169166667,0.040386773,0.639410501,0.226280585,1.543322007,-0.079039005,-2.467112539,1.772126519,0.175607547,0.461528096,-0.420280587,0.198365983,0.313832017,-0.007154097,0.017697855,0.003090433,0.024685664,-0.000362879
0.175,0.0260217,0.649828507,0.227681996,1.546563011,-0.079940197,-2.457274207,1.799259031,0.304635383,0.655565405,0.1220257,0.198365983,0.313832017,-0.00075428,0.014033789,0.003678703,0.027051582,-0.000389619
0.180833333,0.011727675,0.660395215,0.22982448,1.551039619,-0.077509483,-2.442755735,1.822968056,0.428125676,0.885261432,0.722175049,0.198365983,0.313832017,0.006095253,0.010209868,0.003725956,0.029304941,-0.000484788
0.186666667,-0.002468036,0.671088954,0.232655737,1.556960943,-0.071388668,-2.423566775,1.842812642,0.540786,1.150896486,1.387203184,0.198365983,0.313832017,0.012944786,0.006385947,0.003773208,0.031558299,-0.000579956
0.1925,-0.016538591,0.681886621,0.236113242,1.564538421,-0.061230721,-2.399911139,1.858497842,0.642517568,1.453353947,2.105201428,0.198365983,0.313832017,0.020121956,0.002384678,0.003339724,0.034135851,-0.000774528
0.198333333,-0.030458686,0.692762715,0.240126966,1.573989747,-0.046715052,-2.371980465,1.869701788,0.731489664,1.793358689,2.881279249,0.198365983,0.313832017,0.027299127,-0.001616591,0.00290624,0.036713403,-0.0009691
0.204166667,-0.044202519,0.70368986,0.244612098,1.585520586,-0.027562068,-2.339337911,1.875776602,0.802473447,2.163853397,3.684160336,0.198365983,0.313832017,0.035309322,-0.005884402,0.001776407,0.037809352,-0.001243619
0.21,-0.057741012,0.714635443,0.249444861,1.599278823,-0.003748324,-2.301578312,1.876023259,0.850677132,2.557037984,4.479254018,0.198365983,0.313832017,0.043319518,-0.010152213,0.000646575,0.038905301,-0.001518138
0.215833333,-0.071043179,0.725563907,0.254485319,1.615362571,0.024755652,-2.258143342,1.869648503,0.87331441,2.954978217,5.296490382,0.198365983,0.313832017,0.052339334,-0.014701031,-0.001406506,0.037452573,-0.00172959
0.221666667,-0.084074101,0.736433657,0.259584934,1.63372543,0.058078513,-2.20857964,1.855892833,0.870959572,3.338447213,6.13144307,0.198365983,0.313832017,0.061359149,-0.01924985,-0.003459587,0.035999845,-0.001941041
0.2275,-0.096797553,0.747200014,0.264590765,1.654251985,0.096241496,-2.152673385,1.833956699,0.841168563,3.690777572,6.926772831,0.198365983,0.313832017,0.071093983,-0.024093515,-0.006284158,0.032475173,-0.002133646
0.233333333,-0.1091761,0.757812636,0.269350071,1.676685905,0.138584779,-2.090326197,1.803183968,0.786436802,3.992400812,7.564688225,0.198365983,0.313832017,0.080828817,-0.028937181,-0.00910873,0.028950501,-0.00232625
0.239166667,-0.121172408,0.768218428,0.273701002,1.700710437,0.184429507,-2.021683636,1.762832829,0.699708167,4.232058365,8.149924945,0.198365983,0.313832017,0.091089338,-0.034096526,-0.012768436,0.023786212,-0.002234274
0.245,-0.132750621,0.778359383,0.277447968,1.725913814,0.233625479,-1.946979015,1.712382854,0.579363113,4.396576241,8.713686214,0.198365983,0.313832017,0.101349858,-0.039255871,-0.016428142,0.018621923,-0.002142297
0.250833333,-0.143876038,0.788176045,0.280411331,1.751805046,0.285706694,-1.866562237,1.651613134,0.434931793,4.457099368,9.062207931,0.198365983,0.313832017,0.111846954,-0.044705611,-0.020822893,0.011286213,-0.001890047
0.256666667,-0.154516829,0.797608173,0.282502158,1.777641259,0.338411809,-1.780821526,1.580542637,0.280207827,4.377712323,8.927594727,0.198365983,0.313832017,0.122344049,-0.050155351,-0.025217644,0.003950503,-0.001637797
0.2625,-0.164643587,0.806595055,0.28360287,1.802676287,0.389657452,-1.690549691,1.498826711,0.085248142,4.196043599,8.700620729,0.198365983,0.313832017,0.132709549,-0.055841034,-0.029628533,-0.001052182,-0.000939864
0.268333333,-0.174232207,0.815072934,0.283357528,1.826482142,0.440598993,-1.59631699,1.406027775,-0.181295885,3.956281749,8.823331223,0.198365983,0.313832017,0.143075049,-0.061526718,-0.034039421,-0.006054867,-0.00024193
0.274166667,-0.183260866,0.822980435,0.281465417,1.84857853,0.491606239,-1.498747541,1.30378518,-0.461862548,3.583346564,8.460146722,0.198365983,0.313832017,0.15295578,-0.067090161,-0.038439031,-0.012684793,-2.75e-06
0.28,-0.191712042,0.830268244,0.278034061,1.867864631,0.536912294,-1.3983225,1.193562324,-0.709036915,2.992754729,6.8686367,0.198365983,0.313832017,0.162836512,-0.072653604,-0.042838641,-0.019314719,0.000236432
0.285833333,-0.199568386,0.836886334,0.273034498,1.883374719,0.572540205,-1.294615568,1.073501374,-1.036640067,2.346833962,5.722237533,0.198365983,0.313832017,0.172897235,-0.077751358,-0.045794676,-0.01977411,0.001420342
0.291666667,-0.206808126,0.842769146,0.265571949,1.895499208,0.608053621,-1.186915365,0.941467414,-1.553489018,1.831977684,6.829381255,0.198365983,0.313832017,0.182957959,-0.082849112,-0.048750712,-0.0202335,0.002604253
0.2975,-0.213407812,0.847857555,0.254964009,1.904597583,0.651153597,-1.075075335,0.802883067,-2.046853065,1.233306087,7.40923964,0.198365983,0.313832017,0.191738173,-0.086662789,-0.049755429,-0.025645334,0.001653025
0.303333333,-0.219341816,0.852133237,0.242119767,1.909255924,0.688212087,-0.958680986,0.662818585,-2.320221005,0.30968059,4.758014141,0.198365983,0.313832017,0.200518387,-0.090476466,-0.050760147,-0.031057169,0.000701797
0.309166667,-0.224582625,0.855581158,0.227662287,1.908551101,0.71175236,-0.837426513,0.518236935,-2.702810006,-0.421748087,4.632043353,0.198365983,0.313832017,0.205663004,-0.090963887,-0.043316398,-0.016354342,0.002752323
0.315,-0.22910314,0.858166634,0.209814876,1.905847368,0.757642171,-0.711722796,0.36712314,-3.482483158,-0.375660202,12.42071311,0.198365983,0.313832017,0.210807622,-0.091451309,-0.03587265,-0.001651515,0.004802848
0.320833333,-0.232883286,0.859884507,0.18760397,1.904251125,0.854508597,-0.584274678,0.22566099,-4.01296034,-0.327274169,19.12307532,0.198365983,0.313832017,0.208248106,-0.090620682,-0.024339922,-0.004930428,0.001003355
0.326666667,-0.235919066,0.860843668,0.164393786,1.900213239,0.961289879,-0.456511762,0.106993302,-3.825092869,-1.212795102,15.8200925,0.198365983,0.313832017,0.205688591,-0.089790054,-0.012807194,-0.008209341,-0.002796138
0.3325,-0.238191807,0.861165229,0.142491316,1.890252321,1.045678653,-0.320174201,0.007539159,-3.726737163,-1.841547527,16.20905907,0.198365983,0.313832017,0.197734398,-0.077610931,0.031323954,-0.010162468,0.005198817
0.338333333,-0.239624805,0.860981591,0.120420383,1.88293819,1.186513906,-0.168600102,-0.066218164,-3.882851322,-0.305325616,35.17317066,0.198365983,0.313832017,0.189780206,-0.065431809,0.075455103,-0.012115596,0.013193772
0.344166667,-0.240210925,0.860537576,0.101287768,1.887381914,1.42955116,-0.045341412,-0.072788921,-2.493033226,1.333500521,40.51206231,0.198365983,0.313832017,0.126048584,-0.045219641,0.079714402,0.087800834,-0.018944452
0.35,-0.240305294,0.860286697,0.093480136,1.892716172,1.57,0.0,0.0,0.0,0.0,0.0,0.198365983,0.313832017,0.062316962,-0.025007473,0.083973701,0.187717263,-0.051082676
0.0,0.349066,0.436332,0.0,1.5708,1.57,0.0,0.0,0.0,0.0,0.0,0.304432,0.357766,-0.122121737,0.073449555,0.098173604,-0.013871119,-0.021683069
0.005833333,0.348661926,0.436971646,0.008044752,1.561883444,1.477849004,-0.139832744,0.214170777,2.570665768,-2.487295665,-26.86715077,0.304432,0.357766,-0.12449897,0.09351532,0.096639753,0.026963141,-0.010770034
0.011666667,0.347419534,0.438770736,0.027803193,1.548429324,1.311703799,-0.287423157,0.397524,4.01612185,-1.55573648,-25.36944315,0.304432,0.357766,-0.126876203,0.113581085,0.095105901,0.067797402,0.000143001
0.0175,0.345344368,0.441541154,0.05294828,1.54480709,1.196265264,-0.41627483,0.546926465,4.5998521,0.144745496,-15.43170657,0.304432,0.357766,-0.086619718,0.105310797,0.056153285,0.056616027,-0.001402388
0.023333333,0.342653848,0.445088462,0.081407481,1.548145394,1.117407949,-0.498401586,0.663886098,5.152389276,0.830733318,-12.82731053,0.304432,0.357766,-0.046363233,0.097040508,0.017200669,0.045434653,-0.002947777
0.029166667,0.3395908,0.449231893,0.112787585,1.554252205,1.043187089,-0.549247408,0.752714168,5.535234963,1.287987237,-12.46819332,0.304432,0.357766,-0.032052809,0.093324748,0.003164619,0.047536975,-0.002859708
0.035,0.336275581,0.453823402,0.145153754,1.563463071,0.973714921,-0.584860284,0.817512361,5.490468425,1.894980533,-11.19918781,0.304432,0.357766,-0.017742384,0.089608988,-0.010871432,0.049639297,-0.002771639
0.040833333,0.332793048,0.458736936,0.176397895,1.576385156,0.913168358,-0.607221717,0.865551939,5.219192223,2.521688948,-9.623308581,0.304432,0.357766,-0.007387614,0.086132088,-0.020443209,0.045970176,-0.002857887
0.046666667,0.329213837,0.463903121,0.206013806,1.592722246,0.860700116,-0.618006941,0.904135233,4.932218288,3.065839388,-8.429477493,0.304432,0.357766,0.002967157,0.082655188,-0.030014985,0.042301055,-0.002944135
0.0525,0.325599491,0.46926852,0.233839418,1.612048285,0.814374641,-0.620277202,0.934181211,4.592926793,3.54701782,-7.50095081,0.304432,0.357766,0.008107706,0.079175354,-0.034699965,0.038692486,-0.003022309
0.058333333,0.321988004,0.474787331,0.259422198,1.633949968,0.772635926,-0.617027117,0.95673378,4.163247104,3.948917795,-6.856874145,0.304432,0.357766,0.013248255,0.07569552,-0.039384945,0.035083917,-0.003100482
0.064166667,0.318409735,0.480420084,0.282323017,1.657978537,0.734187809,-0.609175848,0.973967223,3.6882046,4.278910732,-6.319794702,0.304432,0.357766,0.016401161,0.072456629,-0.041595842,0.030477256,-0.002868603
0.07,0.314888325,0.486144116,0.302448242,1.683747651,0.698969652,-0.597533029,0.988029699,3.211614305,4.545675842,-5.749459673,0.304432,0.357766,0.019554068,0.069217738,-0.043806739,0.025870595,-0.002636724
0.075833333,0.311443783,0.491942208,0.319785607,1.710878162,0.667018599,-0.583175147,0.999581646,2.731934103,4.742567172,-5.22997579,0.304432,0.357766,0.020744351,0.066047524,-0.044033919,0.021260726,-0.00243253
0.081666667,0.308087852,0.497802336,0.334312744,1.73891839,0.637664063,-0.56715221,1.009299477,2.248107873,4.857578342,-4.85922548,0.304432,0.357766,0.021934635,0.062877309,-0.044261099,0.016650857,-0.002228336
0.0875,0.304829423,0.503714929,0.346022095,1.767403716,0.610197218,-0.549881981,1.017765095,1.768902514,4.89739714,-4.556812782,0.304432,0.357766,0.022209617,0.059820517,-0.043378981,0.011901502,-0.001859578
0.093333333,0.301674212,0.509674976,0.354977658,1.795921432,0.584514846,-0.531763413,1.025569202,1.303951884,4.868683712,-4.247406273,0.304432,0.357766,0.022484599,0.056763725,-0.042496862,0.007152146,-0.00149082
0.099166667,0.298626273,0.515678959,0.36126104,1.824071456,0.56060104,-0.513252464,1.032896509,0.852976225,4.770980858,-3.959531432,0.304432,0.357766,0.021966292,0.053796025,-0.040810148,0.002621112,-0.001117636
0.105,0.295686172,0.521724934,0.364959682,1.851445535,0.538227933,-0.494790337,1.039966239,0.417755736,4.602645514,-3.71916621,0.304432,0.357766,0.021447986,0.050828326,-0.039123434,-0.001909923,-0.000744453
0.110833333,0.292853144,0.527811511,0.366167549,1.877641306,0.517161166,-0.476617776,1.046846821,-1.77e-05,4.368573691,-3.503528948,0.304432,0.357766,0.020554728,0.04795742,-0.037017291,-0.006053655,-0.000338747
0.116666667,0.290124648,0.533937993,0.365001622,1.902293366,0.497355723,-0.458950894,1.053648103,-0.396116249,4.073372665,-3.286711962,0.304432,0.357766,0.01966147,0.045086513,-0.034911148,-0.010197388,6.7e-05
0.1225,0.287497398,0.540103739,0.361588098,1.925054524,0.478805489,-0.44195406,1.060290554,-0.769955397,3.721764015,-3.074622994,0.304432,0.357766,0.018607586,0.042305742,-0.032608899,-0.013597409,0.000419637
0.128333333,0.284966956,0.546307681,0.356068733,1.945612572,0.46147048,-0.425759972,1.066743784,-1.118119279,3.318020488,-2.870063524,0.304432,0.357766,0.017553703,0.039524971,-0.03030665,-0.016997431,0.000772313
0.134166667,0.282528598,0.552548404,0.348595632,1.963678097,0.445318317,-0.410381565,1.072859857,-1.438833215,2.869660724,-2.666891489,0.304432,0.357766,0.016611042,0.036835323,-0.028023423,-0.019396166,0.001045971
0.14,0.280177618,0.558823532,0.339343636,1.979019462,0.430367593,-0.395801693,1.078539902,-1.728026363,2.384022514,-2.458141467,0.304432,0.357766,0.015668382,0.034145675,-0.025740195,-0.021794901,0.001319628
0.145833333,0.277909538,0.56513012,0.328499333,1.991435561,0.416652564,-0.381923542,1.083588399,-1.983989749,1.869503704,-2.243344417,0.304432,0.357766,0.01501852,0.031547969,-0.023616282,-0.023010353,0.001478487
0.151666667,0.275720704,0.571463875,0.316267444,2.000790415,0.404204685,-0.368631794,1.08785443,-2.203770429,1.334452981,-2.023690576,0.304432,0.357766,0.014368659,0.028950264,-0.021492369,-0.024225805,0.001637345
0.1575,0.27360804,0.577819848,0.302861771,2.006981169,0.393059351,-0.355748001,1.091148049,-2.385985424,0.787602579,-1.796349487,0.304432,0.357766,0.014124238,0.026450142,-0.019617087,-0.024267151,0.001681999
0.163333333,0.271569866,0.58419174,0.288506487,2.009973409,0.383261473,-0.343092399,1.093312301,-2.529351437,0.237819271,-1.561705937,0.304432,0.357766,0.013879817,0.023950021,-0.017741804,-0.024308497,0.001726653
0.169166667,0.269605246,0.590572645,0.273428863,2.009764849,0.374859846,-0.330465563,1.09418843,-2.633820898,-0.307210715,-1.317345619,0.304432,0.357766,0.014056552,0.021551406,-0.016146558,-0.023335924,0.00167421
0.175,0.267714739,0.59695449,0.257852063,2.006413957,0.367910016,-0.317682543,1.093634213,-2.700497143,-0.839551937,-1.063946772,0.304432,0.357766,0.014233287,0.01915279,-0.014551312,-0.02236335,0.001621767
0.180833333,0.265899598,0.603328713,0.241994661,2.000005824,0.362465551,-0.304572419,1.091537561,-2.730758298,-1.353425858,-0.801417394,0.304432,0.357766,0.01477755,0.016855555,-0.013230237,-0.020640722,0.00150006
0.186666667,0.264162315,0.609685875,0.226058177,1.990671778,0.358575426,-0.290988241,1.087785087,-2.727611066,-1.842722201,-0.531030145,0.304432,0.357766,0.015321813,0.01455832,-0.011909162,-0.018918094,0.001378354
0.1925,0.262505892,0.616016174,0.210232612,1.978562585,0.35629215,-0.276815601,1.082298323,-2.693947752,-2.303546258,-0.249141036,0.304432,0.357766,0.016147125,0.012355326,-0.010838644,-0.016722331,0.001221296
0.198333333,0.260934115,0.622309134,0.194679527,1.963860711,0.355699885,-0.261966491,1.074983323,-2.63418935,-2.731641336,0.048744947,0.304432,0.357766,0.016972438,0.010152331,-0.009768125,-0.014526568,0.001064238
0.204166667,0.259451019,0.628553999,0.179545602,1.946759887,0.356876243,-0.246401942,1.065786785,-2.551476535,-3.125465989,0.355266772,0.304432,0.357766,0.01797587,0.008033472,-0.008915899,-0.012094368,0.00088358
0.21,0.258060848,0.634739503,0.164948568,1.927467321,0.359852702,-0.23010624,1.054630681,-2.450112262,-3.48309539,0.665922219,0.304432,0.357766,0.018979302,0.005914614,-0.008063672,-0.009662168,0.000702923
0.215833333,0.256767853,0.6408541,0.150989468,1.906196661,0.364680532,-0.213091731,1.04144957,-2.334263087,-3.803140007,0.99568494,0.304432,0.357766,0.020092074,0.003865728,-0.007407774,-0.007143598,0.000535171
0.221666667,0.255576115,0.646885629,0.137734184,1.883173916,0.371543123,-0.195389223,1.026150199,-2.208804428,-4.083809912,1.36355477,0.304432,0.357766,0.021204845,0.001816843,-0.006751875,-0.004625028,0.00036742
0.2275,0.254489456,0.652821656,0.125236047,1.858625161,0.380594469,-0.177100844,1.008685311,-2.075277744,-4.326886363,1.73541995,0.304432,0.357766,0.022319034,-0.000168019,-0.006254426,-0.002115649,0.000167307
0.233333333,0.253510858,0.658649265,0.113534199,1.832763805,0.391739013,-0.158340024,0.988978591,-1.935790836,-4.533844732,2.081222934,0.304432,0.357766,0.023433223,-0.002152882,-0.005756977,0.00039373,-3.28e-05
0.239166667,0.252642917,0.664355142,0.102652349,1.80580719,0.404963686,-0.139190441,0.966900443,-1.796093,-4.701094154,2.473826382,0.304432,0.357766,0.024559574,-0.004091882,-0.005408554,0.002917247,-0.00015835
0.245,0.251887544,0.669924853,0.092568539,1.778003211,0.42084387,-0.119745399,0.942293305,-1.662176881,-4.824369676,2.991683726,0.304432,0.357766,0.025685924,-0.006030882,-0.005060131,0.005440763,-0.000283892
0.250833333,0.251245916,0.675343657,0.083260484,1.749592444,0.439809633,-0.100284285,0.915156443,-1.528387336,-4.911984071,3.480435184,0.304432,0.357766,0.026605887,-0.007905937,-0.004793908,0.007912441,-0.000563443
0.256666667,0.250717056,0.680596709,0.07474632,1.720749006,0.461093949,-0.08108229,0.88546381,-1.389985986,-4.972713707,3.786615988,0.304432,0.357766,0.027525849,-0.009780992,-0.004527686,0.010384118,-0.000842994
0.2625,0.250299426,0.685668479,0.067019942,1.691664531,0.484269147,-0.062156443,0.85288878,-1.263865297,-4.987921083,4.241353324,0.304432,0.357766,0.028474712,-0.011648792,-0.004333348,0.013059393,-0.000809739
0.268333333,0.2499913,0.690540776,0.059945142,1.662687089,0.511535253,-0.043538039,0.817072762,-1.166587658,-4.9360164,5.18921283,0.304432,0.357766,0.029423574,-0.013516592,-0.004139011,0.015734669,-0.000776485
0.274166667,0.249789546,0.695195365,0.053420063,1.63413492,0.544448725,-0.025902162,0.778359886,-1.064900298,-4.856239705,5.946743958,0.304432,0.357766,0.029768035,-0.015264646,-0.003970225,0.018199799,-0.001398545
0.28,0.249685989,0.699616664,0.047587593,1.605996649,0.579179537,-0.009870347,0.737087294,-0.929121774,-4.794108315,5.812300317,0.304432,0.357766,0.030112496,-0.0170127,-0.003801439,0.020664929,-0.002020605
